"dataset","target_size","target_average_degree","target_centralisation","spotlight_pct","alpha","p_obs_spotlit","p_obs_nonspotlit","n_networks","n_fragmented","proportion_fragmented"
"n60_ad6_c1",60,6,0.1,0.01,8,0.4,0.8,100,89,0.89
"n60_ad6_c1",60,6,0.1,0.01,8,0.4,1,100,10,0.1
"n60_ad6_c1",60,6,0.1,0.01,8,0.6,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.01,8,0.6,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.01,8,0.6,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.01,8,0.6,0.8,100,83,0.83
"n60_ad6_c1",60,6,0.1,0.01,8,0.6,1,100,7,0.07
"n60_ad6_c1",60,6,0.1,0.01,8,0.8,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.01,8,0.8,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.01,8,0.8,0.6,100,98,0.98
"n60_ad6_c1",60,6,0.1,0.01,8,0.8,0.8,100,83,0.83
"n60_ad6_c1",60,6,0.1,0.01,8,0.8,1,100,3,0.03
"n60_ad6_c1",60,6,0.1,0.01,8,1,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.01,8,1,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.01,8,1,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.01,8,1,0.8,100,83,0.83
"n60_ad6_c1",60,6,0.1,0.01,8,1,1,100,0,0
"n60_ad6_c1",60,6,0.1,0.05,0,0.2,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,0,0.2,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,0,0.2,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.05,0,0.2,0.8,100,94,0.94
"n60_ad6_c1",60,6,0.1,0.05,0,0.2,1,100,77,0.77
"n60_ad6_c1",60,6,0.1,0.05,0,0.4,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,0,0.4,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,0,0.4,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.05,0,0.4,0.8,100,89,0.89
"n60_ad6_c1",60,6,0.1,0.05,0,0.4,1,100,49,0.49
"n60_ad6_c1",60,6,0.1,0.05,0,0.6,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,0,0.6,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,0,0.6,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,0,0.6,0.8,100,90,0.9
"n60_ad6_c1",60,6,0.1,0.05,0,0.6,1,100,30,0.3
"n60_ad6_c1",60,6,0.1,0.05,0,0.8,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,0,0.8,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,0,0.8,0.6,100,98,0.98
"n60_ad6_c1",60,6,0.1,0.05,0,0.8,0.8,100,81,0.81
"n60_ad6_c1",60,6,0.1,0.05,0,0.8,1,100,21,0.21
"n60_ad6_c1",60,6,0.1,0.05,0,1,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,0,1,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,0,1,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,0,1,0.8,100,80,0.8
"n60_ad6_c1",60,6,0.1,0.05,0,1,1,100,0,0
"n60_ad6_c1",60,6,0.1,0.05,1,0.2,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,1,0.2,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,1,0.2,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,1,0.2,0.8,100,93,0.93
"n60_ad6_c1",60,6,0.1,0.05,1,0.2,1,100,67,0.67
"n60_ad6_c1",60,6,0.1,0.05,1,0.4,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,1,0.4,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,1,0.4,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,1,0.4,0.8,100,85,0.85
"n60_ad6_c1",60,6,0.1,0.05,1,0.4,1,100,35,0.35
"n60_ad6_c1",60,6,0.1,0.05,1,0.6,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,1,0.6,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,1,0.6,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.05,1,0.6,0.8,100,83,0.83
"n60_ad6_c1",60,6,0.1,0.05,1,0.6,1,100,25,0.25
"n60_ad6_c1",60,6,0.1,0.05,1,0.8,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,1,0.8,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,1,0.8,0.6,100,98,0.98
"n60_ad6_c1",60,6,0.1,0.05,1,0.8,0.8,100,83,0.83
"n60_ad6_c1",60,6,0.1,0.05,1,0.8,1,100,9,0.09
"n60_ad6_c1",60,6,0.1,0.05,1,1,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,1,1,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,1,1,0.6,100,97,0.97
"n60_ad6_c1",60,6,0.1,0.05,1,1,0.8,100,82,0.82
"n60_ad6_c1",60,6,0.1,0.05,1,1,1,100,0,0
"n60_ad6_c1",60,6,0.1,0.05,2,0.2,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,2,0.2,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,2,0.2,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.05,2,0.2,0.8,100,93,0.93
"n60_ad6_c1",60,6,0.1,0.05,2,0.2,1,100,65,0.65
"n60_ad6_c1",60,6,0.1,0.05,2,0.4,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,2,0.4,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,2,0.4,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,2,0.4,0.8,100,88,0.88
"n60_ad6_c1",60,6,0.1,0.05,2,0.4,1,100,34,0.34
"n60_ad6_c1",60,6,0.1,0.05,2,0.6,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,2,0.6,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,2,0.6,0.6,100,97,0.97
"n60_ad6_c1",60,6,0.1,0.05,2,0.6,0.8,100,84,0.84
"n60_ad6_c1",60,6,0.1,0.05,2,0.6,1,100,24,0.24
"n60_ad6_c1",60,6,0.1,0.05,2,0.8,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,2,0.8,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,2,0.8,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.05,2,0.8,0.8,100,80,0.8
"n60_ad6_c1",60,6,0.1,0.05,2,0.8,1,100,7,0.07
"n60_ad6_c1",60,6,0.1,0.05,2,1,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,2,1,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,2,1,0.6,100,98,0.98
"n60_ad6_c1",60,6,0.1,0.05,2,1,0.8,100,78,0.78
"n60_ad6_c1",60,6,0.1,0.05,2,1,1,100,0,0
"n60_ad6_c1",60,6,0.1,0.05,4,0.2,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,4,0.2,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,4,0.2,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.05,4,0.2,0.8,100,96,0.96
"n60_ad6_c1",60,6,0.1,0.05,4,0.2,1,100,62,0.62
"n60_ad6_c1",60,6,0.1,0.05,4,0.4,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,4,0.4,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,4,0.4,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,4,0.4,0.8,100,92,0.92
"n60_ad6_c1",60,6,0.1,0.05,4,0.4,1,100,37,0.37
"n60_ad6_c1",60,6,0.1,0.05,4,0.6,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,4,0.6,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,4,0.6,0.6,100,98,0.98
"n60_ad6_c1",60,6,0.1,0.05,4,0.6,0.8,100,90,0.9
"n60_ad6_c1",60,6,0.1,0.05,4,0.6,1,100,28,0.28
"n60_ad6_c1",60,6,0.1,0.05,4,0.8,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,4,0.8,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,4,0.8,0.6,100,98,0.98
"n60_ad6_c1",60,6,0.1,0.05,4,0.8,0.8,100,84,0.84
"n60_ad6_c1",60,6,0.1,0.05,4,0.8,1,100,14,0.14
"n60_ad6_c1",60,6,0.1,0.05,4,1,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,4,1,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,4,1,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.05,4,1,0.8,100,80,0.8
"n60_ad6_c1",60,6,0.1,0.05,4,1,1,100,0,0
"n60_ad6_c1",60,6,0.1,0.05,8,0.2,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,8,0.2,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,8,0.2,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,8,0.2,0.8,100,87,0.87
"n60_ad6_c1",60,6,0.1,0.05,8,0.2,1,100,52,0.52
"n60_ad6_c1",60,6,0.1,0.05,8,0.4,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,8,0.4,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,8,0.4,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,8,0.4,0.8,100,89,0.89
"n60_ad6_c1",60,6,0.1,0.05,8,0.4,1,100,36,0.36
"n60_ad6_c1",60,6,0.1,0.05,8,0.6,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,8,0.6,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,8,0.6,0.6,100,97,0.97
"n60_ad6_c1",60,6,0.1,0.05,8,0.6,0.8,100,86,0.86
"n60_ad6_c1",60,6,0.1,0.05,8,0.6,1,100,20,0.2
"n60_ad6_c1",60,6,0.1,0.05,8,0.8,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,8,0.8,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,8,0.8,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,8,0.8,0.8,100,82,0.82
"n60_ad6_c1",60,6,0.1,0.05,8,0.8,1,100,12,0.12
"n60_ad6_c1",60,6,0.1,0.05,8,1,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,8,1,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.05,8,1,0.6,100,98,0.98
"n60_ad6_c1",60,6,0.1,0.05,8,1,0.8,100,79,0.79
"n60_ad6_c1",60,6,0.1,0.05,8,1,1,100,0,0
"n60_ad6_c1",60,6,0.1,0.1,0,0.2,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,0,0.2,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,0,0.2,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,0,0.2,0.8,100,98,0.98
"n60_ad6_c1",60,6,0.1,0.1,0,0.2,1,100,96,0.96
"n60_ad6_c1",60,6,0.1,0.1,0,0.4,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,0,0.4,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,0,0.4,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.1,0,0.4,0.8,100,97,0.97
"n60_ad6_c1",60,6,0.1,0.1,0,0.4,1,100,81,0.81
"n60_ad6_c1",60,6,0.1,0.1,0,0.6,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,0,0.6,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,0,0.6,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,0,0.6,0.8,100,94,0.94
"n60_ad6_c1",60,6,0.1,0.1,0,0.6,1,100,46,0.46
"n60_ad6_c1",60,6,0.1,0.1,0,0.8,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,0,0.8,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,0,0.8,0.6,100,98,0.98
"n60_ad6_c1",60,6,0.1,0.1,0,0.8,0.8,100,81,0.81
"n60_ad6_c1",60,6,0.1,0.1,0,0.8,1,100,28,0.28
"n60_ad6_c1",60,6,0.1,0.1,0,1,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,0,1,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,0,1,0.6,100,94,0.94
"n60_ad6_c1",60,6,0.1,0.1,0,1,0.8,100,73,0.73
"n60_ad6_c1",60,6,0.1,0.1,0,1,1,100,0,0
"n60_ad6_c1",60,6,0.1,0.1,1,0.2,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,1,0.2,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,1,0.2,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,1,0.2,0.8,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,1,0.2,1,100,95,0.95
"n60_ad6_c1",60,6,0.1,0.1,1,0.4,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,1,0.4,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,1,0.4,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,1,0.4,0.8,100,94,0.94
"n60_ad6_c1",60,6,0.1,0.1,1,0.4,1,100,69,0.69
"n60_ad6_c1",60,6,0.1,0.1,1,0.6,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,1,0.6,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,1,0.6,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.1,1,0.6,0.8,100,91,0.91
"n60_ad6_c1",60,6,0.1,0.1,1,0.6,1,100,35,0.35
"n60_ad6_c1",60,6,0.1,0.1,1,0.8,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,1,0.8,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,1,0.8,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.1,1,0.8,0.8,100,83,0.83
"n60_ad6_c1",60,6,0.1,0.1,1,0.8,1,100,23,0.23
"n60_ad6_c1",60,6,0.1,0.1,1,1,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,1,1,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,1,1,0.6,100,96,0.96
"n60_ad6_c1",60,6,0.1,0.1,1,1,0.8,100,76,0.76
"n60_ad6_c1",60,6,0.1,0.1,1,1,1,100,0,0
"n60_ad6_c1",60,6,0.1,0.1,2,0.2,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,2,0.2,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,2,0.2,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,2,0.2,0.8,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,2,0.2,1,100,90,0.9
"n60_ad6_c1",60,6,0.1,0.1,2,0.4,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,2,0.4,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,2,0.4,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.1,2,0.4,0.8,100,90,0.9
"n60_ad6_c1",60,6,0.1,0.1,2,0.4,1,100,63,0.63
"n60_ad6_c1",60,6,0.1,0.1,2,0.6,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,2,0.6,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,2,0.6,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.1,2,0.6,0.8,100,92,0.92
"n60_ad6_c1",60,6,0.1,0.1,2,0.6,1,100,44,0.44
"n60_ad6_c1",60,6,0.1,0.1,2,0.8,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,2,0.8,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,2,0.8,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.1,2,0.8,0.8,100,82,0.82
"n60_ad6_c1",60,6,0.1,0.1,2,0.8,1,100,19,0.19
"n60_ad6_c1",60,6,0.1,0.1,2,1,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,2,1,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,2,1,0.6,100,96,0.96
"n60_ad6_c1",60,6,0.1,0.1,2,1,0.8,100,77,0.77
"n60_ad6_c1",60,6,0.1,0.1,2,1,1,100,0,0
"n60_ad6_c1",60,6,0.1,0.1,4,0.2,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,4,0.2,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,4,0.2,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,4,0.2,0.8,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.1,4,0.2,1,100,83,0.83
"n60_ad6_c1",60,6,0.1,0.1,4,0.4,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,4,0.4,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,4,0.4,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,4,0.4,0.8,100,94,0.94
"n60_ad6_c1",60,6,0.1,0.1,4,0.4,1,100,59,0.59
"n60_ad6_c1",60,6,0.1,0.1,4,0.6,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,4,0.6,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,4,0.6,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,4,0.6,0.8,100,94,0.94
"n60_ad6_c1",60,6,0.1,0.1,4,0.6,1,100,42,0.42
"n60_ad6_c1",60,6,0.1,0.1,4,0.8,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,4,0.8,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,4,0.8,0.6,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.1,4,0.8,0.8,100,88,0.88
"n60_ad6_c1",60,6,0.1,0.1,4,0.8,1,100,25,0.25
"n60_ad6_c1",60,6,0.1,0.1,4,1,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,4,1,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,4,1,0.6,100,97,0.97
"n60_ad6_c1",60,6,0.1,0.1,4,1,0.8,100,80,0.8
"n60_ad6_c1",60,6,0.1,0.1,4,1,1,100,0,0
"n60_ad6_c1",60,6,0.1,0.1,8,0.2,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,8,0.2,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,8,0.2,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,8,0.2,0.8,100,98,0.98
"n60_ad6_c1",60,6,0.1,0.1,8,0.2,1,100,78,0.78
"n60_ad6_c1",60,6,0.1,0.1,8,0.4,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,8,0.4,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,8,0.4,0.6,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,8,0.4,0.8,100,90,0.9
"n60_ad6_c1",60,6,0.1,0.1,8,0.4,1,100,61,0.61
"n60_ad6_c1",60,6,0.1,0.1,8,0.6,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,8,0.6,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,8,0.6,0.6,100,97,0.97
"n60_ad6_c1",60,6,0.1,0.1,8,0.6,0.8,100,94,0.94
"n60_ad6_c1",60,6,0.1,0.1,8,0.6,1,100,53,0.53
"n60_ad6_c1",60,6,0.1,0.1,8,0.8,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,8,0.8,0.4,100,99,0.99
"n60_ad6_c1",60,6,0.1,0.1,8,0.8,0.6,100,97,0.97
"n60_ad6_c1",60,6,0.1,0.1,8,0.8,0.8,100,87,0.87
"n60_ad6_c1",60,6,0.1,0.1,8,0.8,1,100,24,0.24
"n60_ad6_c1",60,6,0.1,0.1,8,1,0.2,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,8,1,0.4,100,100,1
"n60_ad6_c1",60,6,0.1,0.1,8,1,0.6,100,97,0.97
"n60_ad6_c1",60,6,0.1,0.1,8,1,0.8,100,78,0.78
"n60_ad6_c1",60,6,0.1,0.1,8,1,1,100,0,0
"n60_ad6_c3",60,6,0.3,0.01,0,0.2,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,0.2,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,0.2,0.6,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,0.2,0.8,100,94,0.94
"n60_ad6_c3",60,6,0.3,0.01,0,0.2,1,100,47,0.47
"n60_ad6_c3",60,6,0.3,0.01,0,0.4,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,0.4,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,0.4,0.6,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,0.4,0.8,100,96,0.96
"n60_ad6_c3",60,6,0.3,0.01,0,0.4,1,100,28,0.28
"n60_ad6_c3",60,6,0.3,0.01,0,0.6,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,0.6,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,0.6,0.6,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,0.6,0.8,100,89,0.89
"n60_ad6_c3",60,6,0.3,0.01,0,0.6,1,100,18,0.18
"n60_ad6_c3",60,6,0.3,0.01,0,0.8,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,0.8,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,0.8,0.6,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,0.8,0.8,100,91,0.91
"n60_ad6_c3",60,6,0.3,0.01,0,0.8,1,100,5,0.05
"n60_ad6_c3",60,6,0.3,0.01,0,1,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,1,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,1,0.6,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,0,1,0.8,100,91,0.91
"n60_ad6_c3",60,6,0.3,0.01,0,1,1,100,0,0
"n60_ad6_c3",60,6,0.3,0.01,1,0.2,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,1,0.2,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,1,0.2,0.6,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,1,0.2,0.8,100,96,0.96
"n60_ad6_c3",60,6,0.3,0.01,1,0.2,1,100,42,0.42
"n60_ad6_c3",60,6,0.3,0.01,1,0.4,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,1,0.4,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,1,0.4,0.6,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,1,0.4,0.8,100,93,0.93
"n60_ad6_c3",60,6,0.3,0.01,1,0.4,1,100,22,0.22
"n60_ad6_c3",60,6,0.3,0.01,1,0.6,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,1,0.6,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,1,0.6,0.6,100,99,0.99
"n60_ad6_c3",60,6,0.3,0.01,1,0.6,0.8,100,92,0.92
"n60_ad6_c3",60,6,0.3,0.01,1,0.6,1,100,21,0.21
"n60_ad6_c3",60,6,0.3,0.01,1,0.8,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,1,0.8,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,1,0.8,0.6,100,99,0.99
"n60_ad6_c3",60,6,0.3,0.01,1,0.8,0.8,100,92,0.92
"n60_ad6_c3",60,6,0.3,0.01,1,0.8,1,100,9,0.09
"n60_ad6_c3",60,6,0.3,0.01,1,1,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,1,1,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,1,1,0.6,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,1,1,0.8,100,93,0.93
"n60_ad6_c3",60,6,0.3,0.01,1,1,1,100,0,0
"n60_ad6_c3",60,6,0.3,0.01,2,0.2,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,2,0.2,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,2,0.2,0.6,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,2,0.2,0.8,100,97,0.97
"n60_ad6_c3",60,6,0.3,0.01,2,0.2,1,100,41,0.41
"n60_ad6_c3",60,6,0.3,0.01,2,0.4,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,2,0.4,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,2,0.4,0.6,100,99,0.99
"n60_ad6_c3",60,6,0.3,0.01,2,0.4,0.8,100,93,0.93
"n60_ad6_c3",60,6,0.3,0.01,2,0.4,1,100,33,0.33
"n60_ad6_c3",60,6,0.3,0.01,2,0.6,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,2,0.6,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,2,0.6,0.6,100,99,0.99
"n60_ad6_c3",60,6,0.3,0.01,2,0.6,0.8,100,93,0.93
"n60_ad6_c3",60,6,0.3,0.01,2,0.6,1,100,18,0.18
"n60_ad6_c3",60,6,0.3,0.01,2,0.8,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,2,0.8,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,2,0.8,0.6,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,2,0.8,0.8,100,91,0.91
"n60_ad6_c3",60,6,0.3,0.01,2,0.8,1,100,9,0.09
"n60_ad6_c3",60,6,0.3,0.01,2,1,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,2,1,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,2,1,0.6,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,2,1,0.8,100,86,0.86
"n60_ad6_c3",60,6,0.3,0.01,2,1,1,100,0,0
"n60_ad6_c3",60,6,0.3,0.01,4,0.2,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,4,0.2,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,4,0.2,0.6,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,4,0.2,0.8,100,97,0.97
"n60_ad6_c3",60,6,0.3,0.01,4,0.2,1,100,55,0.55
"n60_ad6_c3",60,6,0.3,0.01,4,0.4,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,4,0.4,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,4,0.4,0.6,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,4,0.4,0.8,100,93,0.93
"n60_ad6_c3",60,6,0.3,0.01,4,0.4,1,100,42,0.42
"n60_ad6_c3",60,6,0.3,0.01,4,0.6,0.2,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,4,0.6,0.4,100,100,1
"n60_ad6_c3",60,6,0.3,0.01,4,0.6,0.6,100,100,1
